timestamp,node_id,soil_raw,soil_moisture,soil_min,soil_max,soil_n,soil_at_ms,air_temperature,air_humidity,vbat,boot,rssi,snr
2026-09-01 18:17:46.912964,stage3-lowpower,1206,43.0,,,,3233,16.5,80.6,3.73,124,-118,-5.7
2026-09-01 18:17:50.087608,stage3-lowpower,1205,43.0,,,,6408,16.5,80.5,3.73,124,-118,-6.0
2026-09-01 18:17:53.261559,stage3-lowpower,1206,43.0,,,,9583,16.5,80.2,3.73,124,-117,-5.7
2026-09-01 18:17:56.351478,stage3-lowpower,1207,43.0,,,,12758,16.5,80.1,3.73,124,-118,-6.2
2026-09-01 18:17:59.611176,stage3-lowpower,1209,43.0,,,,15933,16.5,80.2,3.73,124,-117,-6.0
2026-09-01 18:18:02.785368,stage3-lowpower,1208,43.0,,,,19108,16.5,80.2,3.73,124,-118,-6.2
2026-09-01 18:21:07.441607,stage4-lowpower-v2,1215,42.0,,,,3051,19.8,89.0,3.79,125,-109,1.8
2026-09-01 18:22:43.681702,stage3-lowpower,1189,45.0,,,,87,16.7,80.5,3.72,125,-117,-5.7
2026-09-01 18:22:46.855793,stage3-lowpower,1205,43.0,,,,3233,16.7,80.6,3.73,125,-117,-5.5
2026-09-01 18:22:50.035865,stage3-lowpower,1205,43.0,,,,6408,16.7,80.9,3.73,125,-117,-6.0
2026-09-01 18:22:53.207253,stage3-lowpower,1206,43.0,,,,9583,16.7,81.1,3.73,125,-117,-6.0
2026-09-01 18:22:56.379961,stage3-lowpower,1207,43.0,,,,12758,16.7,81.4,3.73,125,-117,-5.5
2026-09-01 18:22:59.555303,stage3-lowpower,1205,43.0,,,,15933,16.7,81.5,3.73,125,-118,-6.2
2026-09-01 18:23:02.729573,stage3-lowpower,1209,43.0,,,,19108,16.7,81.3,3.73,125,-117,-6.0
2026-09-01 18:26:07.574526,stage4-lowpower-v2,1215,42.0,,,,3051,19.9,90.0,3.79,126,-109,2.0
2026-09-01 18:31:07.706557,stage4-lowpower-v2,1215,42.0,,,,3051,20.0,89.3,3.79,127,-109,1.5
2026-09-01 18:33:31.403480,stage3-lowpower,1189,45.0,,,,87,16.8,79.8,3.71,127,-117,-5.7
2026-09-01 18:33:31.452499,stage3-lowpower,1205,43.0,,,,3233,16.7,79.8,3.72,127,-117,-6.0
2026-09-01 18:33:31.463741,stage3-lowpower,1206,43.0,,,,6408,16.7,80.0,3.73,127,-117,-5.5
2026-09-01 18:33:31.474113,stage3-lowpower,1205,43.0,,,,9583,16.7,80.4,3.72,127,-117,-5.5
2026-09-01 18:33:31.484782,stage3-lowpower,1207,43.0,,,,12758,16.7,80.6,3.72,127,-117,-5.7
2026-09-01 18:33:31.497698,stage3-lowpower,1207,43.0,,,,15933,16.7,80.6,3.73,127,-117,-6.0
2026-09-01 18:33:31.508140,stage3-lowpower,1209,43.0,,,,19108,16.8,80.4,3.72,127,-118,-6.0
2026-09-01 18:36:07.838424,stage4-lowpower-v2,1215,42.0,,,,3051,19.9,89.9,3.79,128,-109,2.0
2026-09-01 18:37:44.198494,stage3-lowpower,1189,45.0,,,,87,16.3,80.6,3.73,128,-117,-5.2
2026-09-01 18:37:47.370177,stage3-lowpower,1207,43.0,,,,3233,16.3,80.8,3.73,128,-117,-5.5
2026-09-01 18:37:50.546181,stage3-lowpower,1205,43.0,,,,6408,16.4,81.2,3.73,128,-117,-5.5
2026-09-01 18:37:53.719597,stage3-lowpower,1207,43.0,,,,9583,16.4,81.1,3.71,128,-117,-5.2
2026-09-01 18:37:56.893673,stage3-lowpower,1209,43.0,,,,12758,16.4,81.4,3.72,128,-117,-5.5
2026-09-01 18:38:00.067928,stage3-lowpower,1210,43.0,,,,15933,16.4,81.6,3.73,128,-117,-5.5
2026-09-01 18:38:03.189892,stage3-lowpower,1211,42.0,,,,19108,16.4,81.7,3.73,128,-117,-5.5
2026-09-01 18:41:07.974510,stage4-lowpower-v2,1215,42.0,,,,3051,19.9,88.8,3.79,129,-109,2.2
2026-09-01 18:43:00.098540,stage3-lowpower,1191,45.0,,,,87,16.3,81.1,3.71,129,-117,-5.5
2026-09-01 18:43:00.361878,stage3-lowpower,1207,43.0,,,,3233,16.3,80.9,3.72,129,-117,-5.2
2026-09-01 18:43:00.373165,stage3-lowpower,1205,43.0,,,,6408,16.3,81.0,3.73,129,-118,-6.0
2026-09-01 18:43:00.383704,stage3-lowpower,1208,43.0,,,,9583,16.3,81.1,3.73,129,-117,-5.7
2026-09-01 18:43:00.394459,stage3-lowpower,1208,43.0,,,,12758,16.3,81.0,3.73,129,-117,-5.5
2026-09-01 18:43:00.405282,stage3-lowpower,1207,43.0,,,,15933,16.3,80.9,3.73,129,-117,-6.0
2026-09-01 18:43:03.376399,stage3-lowpower,1207,43.0,,,,19108,16.3,80.9,3.72,129,-118,-6.2
2026-09-01 18:46:08.168506,stage4-lowpower-v2,1213,42.0,,,,3051,19.9,89.8,3.79,130,-109,1.5
2026-09-01 18:47:44.209778,stage3-lowpower,1190,45.0,,,,87,16.2,80.7,3.72,130,-118,-6.5
2026-09-01 18:47:47.431488,stage3-lowpower,1208,43.0,,,,3233,16.2,80.9,3.72,130,-117,-5.7
2026-09-01 18:47:50.606188,stage3-lowpower,1209,43.0,,,,6408,16.2,80.9,3.72,130,-117,-5.7
2026-09-01 18:47:53.780157,stage3-lowpower,1205,43.0,,,,9583,16.2,81.0,3.71,130,-117,-5.7
2026-09-01 18:47:56.955254,stage3-lowpower,1207,43.0,,,,12758,16.3,80.8,3.73,130,-117,-5.5
2026-09-01 18:48:00.083360,stage3-lowpower,1207,43.0,,,,15933,16.3,80.6,3.72,130,-117,-5.7
2026-09-01 18:48:03.303214,stage3-lowpower,1208,43.0,,,,19108,16.3,80.6,3.72,130,-117,-6.0
2026-09-01 18:51:08.210489,stage4-lowpower-v2,1215,42.0,,,,3051,19.7,89.8,3.79,131,-109,1.8
2026-09-01 18:52:44.334511,stage3-lowpower,1191,45.0,,,,87,16.2,80.8,3.72,131,-117,-5.7
2026-09-01 18:52:47.370229,stage3-lowpower,1206,43.0,,,,3233,16.2,80.9,3.72,131,-117,-5.5
2026-09-01 18:52:50.582230,stage3-lowpower,1205,43.0,,,,6408,16.2,81.2,3.71,131,-118,-6.5
2026-09-01 18:52:53.749624,stage3-lowpower,1207,43.0,,,,9583,16.2,81.4,3.72,131,-118,-6.0
2026-09-01 18:52:56.992773,stage3-lowpower,1205,43.0,,,,12758,16.2,81.7,3.72,131,-118,-5.5
2026-09-01 18:53:00.166055,stage3-lowpower,1204,43.0,,,,15933,16.2,81.9,3.72,131,-118,-5.7
2026-09-01 18:53:03.342085,stage3-lowpower,1209,43.0,,,,19108,16.2,81.9,3.72,131,-117,-5.7
2026-09-01 18:56:08.362533,stage4-lowpower-v2,1215,42.0,,,,3051,19.5,89.5,3.79,132,-109,1.5
2026-09-01 18:57:44.538515,stage3-lowpower,1187,45.0,,,,87,16.3,80.5,3.71,132,-118,-6.0
2026-09-01 18:57:47.619827,stage3-lowpower,1204,43.0,,,,3233,16.3,80.7,3.73,132,-118,-6.0
2026-09-01 18:57:50.786223,stage3-lowpower,1203,43.0,,,,6408,16.3,80.2,3.71,132,-118,-6.2
2026-09-01 18:57:54.062183,stage3-lowpower,1207,43.0,,,,9583,16.3,80.2,3.72,132,-118,-6.0
2026-09-01 18:57:57.236817,stage3-lowpower,1208,43.0,,,,12758,16.3,80.5,3.72,132,-118,-6.0
2026-09-01 18:58:00.410171,stage3-lowpower,1209,43.0,,,,15933,16.3,80.8,3.73,132,-118,-6.2
2026-09-01 18:58:03.585588,stage3-lowpower,1208,43.0,,,,19108,16.3,81.3,3.72,132,-118,-6.0
2026-09-01 19:01:08.606518,stage4-lowpower-v2,1215,42.0,,,,3051,19.6,89.9,3.79,133,-109,2.0
2026-09-01 19:02:44.473296,stage3-lowpower,1187,45.0,,,,87,16.8,78.1,3.72,133,-118,-5.7
2026-09-01 19:02:47.659774,stage3-lowpower,1205,43.0,,,,3233,16.8,77.9,3.71,133,-118,-6.0
2026-09-01 19:02:50.925037,stage3-lowpower,1206,43.0,,,,6408,16.8,77.7,3.71,133,-117,-5.5
2026-09-01 19:02:54.098153,stage3-lowpower,1209,43.0,,,,9583,16.8,77.6,3.72,133,-118,-6.0
2026-09-01 19:02:57.158174,stage3-lowpower,1208,43.0,,,,12758,16.8,77.5,3.72,133,-118,-5.7
2026-09-01 19:03:00.344830,stage3-lowpower,1208,43.0,,,,15933,16.8,77.6,3.72,133,-118,-6.0
2026-09-01 19:03:03.622205,stage3-lowpower,1205,43.0,,,,19108,16.8,78.0,3.73,133,-118,-5.7
2026-09-01 19:06:08.842535,stage4-lowpower-v2,1215,42.0,,,,3051,19.8,89.5,3.79,134,-110,1.8
2026-09-01 19:07:44.624438,stage3-lowpower,1187,45.0,,,,87,16.4,81.4,3.72,134,-117,-5.2
2026-09-01 19:07:47.768502,stage3-lowpower,1207,43.0,,,,3233,16.4,81.6,3.72,134,-117,-5.5
2026-09-01 19:07:50.870233,stage3-lowpower,1207,43.0,,,,6408,16.4,81.5,3.72,134,-117,-5.2
2026-09-01 19:07:54.060811,stage3-lowpower,1207,43.0,,,,9583,16.4,81.3,3.72,134,-117,-5.5
2026-09-01 19:07:57.308049,stage3-lowpower,1207,43.0,,,,12758,16.4,81.5,3.73,134,-117,-5.5
2026-09-01 19:08:00.483804,stage3-lowpower,1208,43.0,,,,15933,16.4,81.3,3.72,134,-117,-5.5
2026-09-01 19:08:03.658190,stage3-lowpower,1208,43.0,,,,19108,16.4,81.6,3.72,134,-117,-5.0
2026-09-01 19:11:08.872951,stage4-lowpower-v2,1215,42.0,,,,3051,19.4,89.2,3.79,135,-110,1.8
2026-09-01 19:12:44.466205,stage3-lowpower,1190,45.0,,,,87,16.1,82.2,3.71,135,-117,-5.7
2026-09-01 19:12:47.617428,stage3-lowpower,1207,43.0,,,,3233,16.1,82.2,3.72,135,-117,-5.0
2026-09-01 19:12:50.789883,stage3-lowpower,1204,43.0,,,,6408,16.1,82.1,3.72,135,-117,-5.5
2026-09-01 19:12:53.967237,stage3-lowpower,1207,43.0,,,,9583,16.1,81.9,3.72,135,-117,-5.0
2026-09-01 19:12:57.240640,stage3-lowpower,1209,43.0,,,,12758,16.1,82.1,3.73,135,-117,-5.2
2026-09-01 19:13:00.414183,stage3-lowpower,1208,43.0,,,,15933,16.1,82.3,3.72,135,-117,-5.2
2026-09-01 19:13:03.589477,stage3-lowpower,1206,43.0,,,,19108,16.1,82.4,3.72,135,-117,-5.0
2026-09-01 19:16:09.045451,stage4-lowpower-v2,1215,42.0,,,,3051,19.7,89.7,3.79,136,-110,1.8
2026-09-01 19:17:44.782423,stage3-lowpower,1189,45.0,,,,87,16.2,82.8,3.71,136,-117,-5.0
2026-09-01 19:17:47.944000,stage3-lowpower,1206,43.0,,,,3233,16.2,82.9,3.72,136,-117,-5.5
2026-09-01 19:17:51.011327,stage3-lowpower,1207,43.0,,,,6408,16.1,82.8,3.72,136,-117,-5.2
2026-09-01 19:17:54.198150,stage3-lowpower,1207,43.0,,,,9583,16.2,82.8,3.72,136,-117,-5.0
2026-09-01 19:17:57.373624,stage3-lowpower,1206,43.0,,,,12758,16.1,82.8,3.72,136,-117,-5.2
2026-09-01 19:18:00.650228,stage3-lowpower,1207,43.0,,,,15933,16.1,82.7,3.73,136,-117,-5.0
2026-09-01 19:18:03.824574,stage3-lowpower,1207,43.0,,,,19108,16.1,82.5,3.73,136,-117,-5.0
2026-09-01 19:21:09.077744,stage4-lowpower-v2,1215,42.0,,,,3051,19.7,89.7,3.79,137,-110,2.2
2026-09-01 19:22:44.708412,stage3-lowpower,1189,45.0,,,,87,16.1,83.4,3.72,137,-117,-5.7
2026-09-01 19:22:47.985683,stage3-lowpower,1205,43.0,,,,3233,16.1,83.3,3.72,137,-118,-6.0
2026-09-01 19:22:51.089683,stage3-lowpower,1207,43.0,,,,6408,16.1,83.3,3.72,137,-118,-6.0
2026-09-01 19:22:54.202349,stage3-lowpower,1206,43.0,,,,9583,16.1,83.3,3.72,137,-117,-5.2
2026-09-01 19:22:57.371583,stage3-lowpower,1207,43.0,,,,12758,16.1,83.4,3.72,137,-117,-5.7
2026-09-01 19:23:00.580362,stage3-lowpower,1207,43.0,,,,15933,16.1,83.4,3.72,137,-117,-5.5
2026-09-01 19:23:03.699750,stage3-lowpower,1208,43.0,,,,19108,16.1,83.3,3.72,137,-118,-6.2
2026-09-01 19:26:09.104866,stage4-lowpower-v2,1215,42.0,,,,3051,19.4,89.2,3.79,138,-109,1.8
2026-09-01 19:27:44.846522,stage3-lowpower,1187,45.0,,,,87,16.0,82.8,3.71,138,-118,-5.2
2026-09-01 19:27:48.021511,stage3-lowpower,1204,43.0,,,,3233,16.0,83.0,3.72,138,-117,-5.2
2026-09-01 19:27:51.119806,stage3-lowpower,1207,43.0,,,,6408,16.0,82.9,3.72,138,-117,-5.7
2026-09-01 19:27:54.334033,stage3-lowpower,1205,43.0,,,,9583,16.0,83.1,3.72,138,-117,-5.7
2026-09-01 19:27:57.562238,stage3-lowpower,1206,43.0,,,,12758,16.0,82.9,3.72,138,-118,-6.0
2026-09-01 19:28:00.717630,stage3-lowpower,1207,43.0,,,,15933,16.1,83.3,3.73,138,-117,-5.5
2026-09-01 19:28:03.892043,stage3-lowpower,1205,43.0,,,,19108,16.0,83.2,3.72,138,-117,-5.5
2026-09-01 19:31:09.183649,stage4-lowpower-v2,1215,42.0,,,,3051,19.5,89.8,3.79,139,-109,2.0
2026-09-01 19:32:44.880307,stage3-lowpower,1187,45.0,,,,87,16.0,83.6,3.72,139,-117,-5.5
2026-09-01 19:32:48.054147,stage3-lowpower,1204,43.0,,,,3233,16.0,83.5,3.72,139,-117,-5.5
2026-09-01 19:32:51.199640,stage3-lowpower,1199,44.0,,,,6408,16.0,83.7,3.72,139,-117,-5.5
2026-09-01 19:32:54.412932,stage3-lowpower,1203,43.0,,,,9583,16.0,83.7,3.72,139,-117,-5.5
2026-09-01 19:32:57.663135,stage3-lowpower,1205,43.0,,,,12758,16.1,83.3,3.72,139,-117,-5.5
2026-09-01 19:33:00.833863,stage3-lowpower,1205,43.0,,,,15933,16.0,83.3,3.72,139,-117,-5.5
2026-09-01 19:33:03.926160,stage3-lowpower,1204,43.0,,,,19108,16.1,83.3,3.72,139,-117,-5.2
2026-09-01 19:36:09.216268,stage4-lowpower-v2,1213,42.0,,,,3051,19.5,89.8,3.79,140,-110,2.0
2026-09-01 19:37:44.913581,stage3-lowpower,1187,45.0,,,,87,15.9,84.4,3.71,140,-117,-6.0
2026-09-01 19:37:48.088360,stage3-lowpower,1205,43.0,,,,3233,15.9,84.2,3.72,140,-118,-6.0
2026-09-01 19:37:51.179280,stage3-lowpower,1204,43.0,,,,6408,15.9,84.1,3.72,140,-118,-6.2
2026-09-01 19:37:54.393093,stage3-lowpower,1205,43.0,,,,9583,15.9,84.0,3.71,140,-117,-5.7
2026-09-01 19:37:57.610243,stage3-lowpower,1207,43.0,,,,12758,15.9,83.9,3.73,140,-118,-6.0
2026-09-01 19:38:00.726172,stage3-lowpower,1204,43.0,,,,15933,15.9,84.0,3.71,140,-118,-6.0
2026-09-01 19:38:03.971355,stage3-lowpower,1204,43.0,,,,19108,15.9,84.0,3.72,140,-118,-5.7
2026-09-01 19:41:09.304524,stage4-lowpower-v2,1214,42.0,,,,3051,19.2,90.0,3.79,141,-109,2.0
2026-09-01 19:42:44.844261,stage3-lowpower,1187,45.0,,,,87,15.9,83.7,3.71,141,-118,-5.7
2026-09-01 19:42:48.018094,stage3-lowpower,1207,43.0,,,,3233,15.9,83.8,3.72,141,-117,-5.7
2026-09-01 19:42:51.192936,stage3-lowpower,1205,43.0,,,,6408,15.9,83.9,3.72,141,-118,-6.0
2026-09-01 19:42:54.366075,stage3-lowpower,1203,43.0,,,,9583,15.9,84.1,3.72,141,-118,-6.2
2026-09-01 19:42:57.541564,stage3-lowpower,1203,43.0,,,,12758,15.9,84.0,3.72,141,-118,-6.0
2026-09-01 19:43:00.657555,stage3-lowpower,1203,43.0,,,,15933,15.9,83.9,3.71,141,-117,-6.0
2026-09-01 19:43:03.873398,stage3-lowpower,1203,43.0,,,,19108,15.9,84.1,3.72,141,-118,-6.0
2026-09-01 19:46:09.424620,stage4-lowpower-v2,1213,42.0,,,,3051,19.2,90.3,3.79,142,-109,2.0
2026-09-01 19:47:44.949924,stage3-lowpower,1183,46.0,,,,87,16.0,83.2,3.71,142,-118,-6.2
2026-09-01 19:47:48.155372,stage3-lowpower,1203,43.0,,,,3233,16.0,83.2,3.72,142,-117,-5.5
2026-09-01 19:47:51.330018,stage3-lowpower,1203,43.0,,,,6408,15.9,83.0,3.72,142,-117,-5.7
2026-09-01 19:47:54.502096,stage3-lowpower,1206,43.0,,,,9583,16.0,82.9,3.71,142,-118,-5.7
2026-09-01 19:47:57.620402,stage3-lowpower,1206,43.0,,,,12758,16.0,82.7,3.72,142,-117,-5.7
2026-09-01 19:48:00.852127,stage3-lowpower,1205,43.0,,,,15933,16.0,82.8,3.72,142,-117,-5.5
2026-09-01 19:48:04.000086,stage3-lowpower,1206,43.0,,,,19108,16.0,82.6,3.72,142,-117,-5.7
2026-09-01 19:51:09.454509,stage4-lowpower-v2,1215,42.0,,,,3051,19.3,90.7,3.79,143,-109,2.0
2026-09-01 19:52:45.114518,stage3-lowpower,1187,45.0,,,,87,16.1,82.5,3.71,143,-117,-5.7
2026-09-01 19:52:48.288831,stage3-lowpower,1203,43.0,,,,3233,16.1,82.9,3.72,143,-117,-5.2
2026-09-01 19:52:51.462188,stage3-lowpower,1205,43.0,,,,6408,16.1,83.0,3.71,143,-117,-6.0
2026-09-01 19:52:54.638101,stage3-lowpower,1203,43.0,,,,9583,16.1,83.0,3.71,143,-117,-5.5
2026-09-01 19:52:57.742185,stage3-lowpower,1205,43.0,,,,12758,16.1,82.6,3.72,143,-117,-5.7
2026-09-01 19:53:00.986141,stage3-lowpower,1207,43.0,,,,15933,16.1,82.2,3.71,143,-117,-6.0
2026-09-01 19:53:04.161138,stage3-lowpower,1205,43.0,,,,19108,16.1,81.8,3.72,143,-117,-5.5
2026-09-01 19:56:09.588722,stage4-lowpower-v2,1215,42.0,,,,3051,19.4,90.2,3.79,144,-109,2.0
2026-09-01 19:57:45.046526,stage3-lowpower,1183,46.0,,,,87,16.0,83.3,3.72,144,-118,-5.7
2026-09-01 19:57:48.220082,stage3-lowpower,1199,44.0,,,,3233,16.0,83.4,3.71,144,-117,-5.5
2026-09-01 19:57:51.393118,stage3-lowpower,1203,43.0,,,,6408,16.0,83.5,3.72,144,-118,-6.5
2026-09-01 19:57:54.568255,stage3-lowpower,1204,43.0,,,,9583,16.0,83.5,3.72,144,-118,-6.0
2026-09-01 19:57:57.845090,stage3-lowpower,1200,44.0,,,,12758,16.0,83.3,3.71,144,-118,-5.7
2026-09-01 19:58:00.917477,stage3-lowpower,1205,43.0,,,,15933,16.0,83.2,3.72,144,-118,-6.2
2026-09-01 19:58:04.092001,stage3-lowpower,1203,43.0,,,,19108,16.0,83.3,3.72,144,-118,-6.0
2026-09-01 20:01:09.324350,stage4-lowpower-v2,1215,42.0,,,,3051,19.3,90.1,3.79,145,-109,2.0
2026-09-01 20:02:45.181884,stage3-lowpower,1183,46.0,,,,87,16.0,84.1,3.71,145,-117,-5.5
2026-09-01 20:02:48.354102,stage3-lowpower,1200,44.0,,,,3233,16.0,84.1,3.72,145,-117,-5.5
2026-09-01 20:02:51.534169,stage3-lowpower,1204,43.0,,,,6408,15.9,84.4,3.71,145,-118,-6.2
2026-09-01 20:02:54.704682,stage3-lowpower,1203,43.0,,,,9583,15.9,84.5,3.71,145,-118,-6.0
2026-09-01 20:02:57.878071,stage3-lowpower,1204,43.0,,,,12758,16.0,84.7,3.71,145,-117,-5.5
2026-09-01 20:03:00.950217,stage3-lowpower,1205,43.0,,,,15933,15.9,84.6,3.72,145,-118,-6.0
2026-09-01 20:03:04.227805,stage3-lowpower,1205,43.0,,,,19108,15.9,84.4,3.71,145,-118,-6.0
2026-09-01 20:06:09.374521,stage4-lowpower-v2,1215,42.0,,,,3051,19.3,90.6,3.79,146,-109,2.2
2026-09-01 20:07:45.214517,stage3-lowpower,1183,46.0,,,,87,15.9,84.2,3.71,146,-117,-5.5
2026-09-01 20:07:48.389015,stage3-lowpower,1203,43.0,,,,3233,15.9,84.2,3.71,146,-117,-5.7
2026-09-01 20:07:51.562389,stage3-lowpower,1203,43.0,,,,6408,15.9,84.3,3.72,146,-117,-5.7
2026-09-01 20:07:54.738822,stage3-lowpower,1203,43.0,,,,9583,15.9,84.3,3.72,146,-117,-5.5
2026-09-01 20:07:57.872177,stage3-lowpower,1205,43.0,,,,12758,15.9,84.2,3.72,146,-118,-6.0
2026-09-01 20:08:01.040000,stage3-lowpower,1203,43.0,,,,15933,15.9,84.4,3.72,146,-117,-5.7
2026-09-01 20:08:04.262100,stage3-lowpower,1205,43.0,,,,19108,15.9,84.5,3.71,146,-118,-6.0
2026-09-01 20:11:09.066496,stage4-lowpower-v2,1213,42.0,,,,3051,19.2,90.8,3.79,147,-109,1.8
2026-09-01 20:12:45.050087,stage3-lowpower,1183,46.0,,,,87,16.1,82.2,3.71,147,-117,-5.5
2026-09-01 20:12:48.320000,stage3-lowpower,1200,44.0,,,,3233,16.1,82.0,3.71,147,-118,-5.5
2026-09-01 20:12:51.387845,stage3-lowpower,1199,44.0,,,,6408,16.1,82.1,3.72,147,-118,-6.0
2026-09-01 20:12:54.668381,stage3-lowpower,1204,43.0,,,,9583,16.1,82.1,3.71,147,-117,-5.2
2026-09-01 20:12:57.843170,stage3-lowpower,1203,43.0,,,,12758,16.1,82.1,3.72,147,-117,-5.5
2026-09-01 20:13:01.017130,stage3-lowpower,1204,43.0,,,,15933,16.1,82.1,3.71,147,-118,-5.7
2026-09-01 20:13:04.191336,stage3-lowpower,1203,43.0,,,,19108,16.2,81.8,3.72,147,-118,-5.7
2026-09-01 20:16:09.259360,stage4-lowpower-v2,1214,42.0,,,,3051,19.0,90.6,3.79,148,-110,1.8
2026-09-01 20:17:45.281571,stage3-lowpower,1183,46.0,,,,87,16.2,83.5,3.71,148,-117,-5.5
2026-09-01 20:17:48.454124,stage3-lowpower,1203,43.0,,,,3233,16.2,83.4,3.72,148,-117,-5.5
2026-09-01 20:17:51.571724,stage3-lowpower,1204,43.0,,,,6408,16.1,83.3,3.71,148,-117,-5.5
2026-09-01 20:17:54.804462,stage3-lowpower,1205,43.0,,,,9583,16.1,83.0,3.71,148,-117,-5.2
2026-09-01 20:17:57.978116,stage3-lowpower,1204,43.0,,,,12758,16.0,83.0,3.71,148,-117,-5.0
2026-09-01 20:18:01.152879,stage3-lowpower,1204,43.0,,,,15933,16.0,83.2,3.71,148,-117,-5.7
2026-09-01 20:18:04.327649,stage3-lowpower,1200,44.0,,,,19108,16.1,83.7,3.71,148,-117,-5.7
2026-09-01 20:21:08.957144,stage4-lowpower-v2,1213,42.0,,,,3050,18.9,90.7,3.79,149,-110,1.8
2026-09-01 20:22:45.314422,stage3-lowpower,1181,46.0,,,,87,15.4,85.7,3.71,149,-117,-4.7
2026-09-01 20:22:48.487719,stage3-lowpower,1198,44.0,,,,3233,15.5,85.9,3.71,149,-116,-4.5
2026-09-01 20:22:51.544922,stage3-lowpower,1200,44.0,,,,6408,15.4,85.9,3.71,149,-117,-5.0
2026-09-01 20:22:54.734194,stage3-lowpower,1203,43.0,,,,9583,15.5,85.9,3.72,149,-116,-4.7
2026-09-01 20:22:58.010130,stage3-lowpower,1200,44.0,,,,12758,15.4,85.9,3.71,149,-116,-4.5
2026-09-01 20:23:01.186417,stage3-lowpower,1205,43.0,,,,15933,15.4,86.0,3.71,149,-116,-4.5
2026-09-01 20:23:04.257711,stage3-lowpower,1199,44.0,,,,19108,15.4,86.1,3.72,149,-117,-5.0
2026-09-01 20:26:09.093715,stage4-lowpower-v2,1212,42.0,,,,3050,18.8,90.7,3.79,150,-110,2.0
2026-09-01 20:27:45.244012,stage3-lowpower,1182,46.0,,,,87,15.2,87.0,3.71,150,-116,-4.7
2026-09-01 20:27:48.419277,stage3-lowpower,1199,44.0,,,,3233,15.2,87.2,3.71,150,-117,-5.0
2026-09-01 20:27:51.515274,stage3-lowpower,1199,44.0,,,,6408,15.2,87.4,3.71,150,-117,-5.5
2026-09-01 20:27:54.766207,stage3-lowpower,1199,44.0,,,,9583,15.3,87.3,3.72,150,-117,-5.2
2026-09-01 20:27:57.942132,stage3-lowpower,1197,44.0,,,,12758,15.3,87.4,3.71,150,-117,-5.0
2026-09-01 20:28:01.115895,stage3-lowpower,1199,44.0,,,,15933,15.3,87.2,3.71,150,-117,-5.2
2026-09-01 20:28:04.223767,stage3-lowpower,1199,44.0,,,,19108,15.3,87.1,3.72,150,-117,-5.0
2026-09-01 20:31:09.084624,stage4-lowpower-v2,1214,42.0,,,,3051,18.9,91.0,3.79,151,-110,1.8
2026-09-01 20:32:45.076091,stage3-lowpower,1181,46.0,,,,87,15.5,85.8,3.71,151,-117,-5.5
2026-09-01 20:32:48.349526,stage3-lowpower,1199,44.0,,,,3233,15.4,85.8,3.71,151,-117,-5.0
2026-09-01 20:32:51.525128,stage3-lowpower,1202,43.0,,,,6408,15.4,85.8,3.71,151,-117,-5.7
2026-09-01 20:32:54.597567,stage3-lowpower,1199,44.0,,,,9583,15.4,85.8,3.72,151,-117,-5.5
2026-09-01 20:32:57.770286,stage3-lowpower,1203,43.0,,,,12758,15.4,85.8,3.71,151,-118,-5.7
2026-09-01 20:33:00.944837,stage3-lowpower,1200,44.0,,,,15933,15.4,85.9,3.71,151,-118,-6.0
2026-09-01 20:33:04.123803,stage3-lowpower,1203,43.0,,,,19108,15.5,85.7,3.71,151,-118,-6.2
2026-09-01 20:36:09.200858,stage4-lowpower-v2,1214,42.0,,,,3050,18.8,90.9,3.79,152,-110,1.0
2026-09-01 20:37:45.207858,stage3-lowpower,1181,46.0,,,,87,15.4,85.7,3.71,152,-117,-5.0
2026-09-01 20:37:48.378457,stage3-lowpower,1199,44.0,,,,3233,15.4,85.6,3.71,152,-117,-5.0
2026-09-01 20:37:51.555424,stage3-lowpower,1198,44.0,,,,6408,15.4,85.4,3.71,152,-117,-5.2
2026-09-01 20:37:54.832188,stage3-lowpower,1199,44.0,,,,9583,15.4,85.7,3.72,152,-117,-5.2
2026-09-01 20:37:57.904115,stage3-lowpower,1199,44.0,,,,12758,15.4,85.8,3.71,152,-117,-5.0
2026-09-01 20:38:01.078246,stage3-lowpower,1203,43.0,,,,15933,15.4,85.8,3.71,152,-117,-5.0
2026-09-01 20:38:04.252829,stage3-lowpower,1199,44.0,,,,19108,15.4,86.0,3.71,152,-117,-5.0
2026-09-01 20:41:09.290474,stage4-lowpower-v2,1214,42.0,,,,3050,18.8,90.9,3.79,153,-109,1.8
2026-09-01 20:42:45.239692,stage3-lowpower,1180,46.0,,,,87,15.2,86.8,3.71,153,-117,-5.2
2026-09-01 20:42:48.413147,stage3-lowpower,1197,44.0,,,,3233,15.2,86.8,3.71,153,-117,-5.2
2026-09-01 20:42:51.584685,stage3-lowpower,1199,44.0,,,,6408,15.1,86.8,3.72,153,-117,-4.7
2026-09-01 20:42:54.762205,stage3-lowpower,1199,44.0,,,,9583,15.2,87.1,3.71,153,-117,-5.0
2026-09-01 20:42:57.936535,stage3-lowpower,1200,44.0,,,,12758,15.1,87.0,3.71,153,-117,-5.0
2026-09-01 20:43:01.110230,stage3-lowpower,1203,43.0,,,,15933,15.2,87.2,3.72,153,-117,-5.2
2026-09-01 20:43:04.285491,stage3-lowpower,1202,43.0,,,,19108,15.2,87.2,3.71,153,-117,-5.2
